finds: 1
fine: 13
finger: 2
fingers: 3
finish: 1
finished: 21
finishing: 4
fir: 2
fire: 75
firearms: 8
firebrand: 2
fired: 33
firelock: 1
firewood: 2
firing: 7
firings: 1
firm: 6
firma: 1
firmest: 1
firmly: 1
first: 259
fiscal: 1
fish: 13
fished: 1
fishing: 7
fit: 49
fitness: 2
fits: 1
fitted: 7
fittest: 1
fitting: 3
five: 63
fix: 4
fixed: 8
flags: 4
flame: 2
flaming: 1
flanders: 2
flap: 3
flash: 3
flashes: 1
flasks: 1
flat: 14
flay: 2
fled: 9
fleet: 6
fleets: 2
flesh: 38
flew: 6
flight: 1
float: 6
floated: 4
flock: 12
flood: 10
flooded: 1
floor: 2
flour: 2
flourish: 1
flourishing: 2
flow: 5
flowed: 1
flowers: 1
flowing: 2
fluently: 1
flung: 1
fluttered: 1
fluttering: 1
flutterings: 1
fluxes: 1
fly: 10
flying: 2
foam: 2
fog: 1
fogs: 1
fold: 1
follow: 10
followed: 17
following: 10
follows: 7
folly: 5
fond: 2
fontarabia: 1
food: 41
fool: 4
foolish: 6
foolishly: 1
fools: 3
foot: 52
footed: 1
footstep: 1
footsteps: 3
footstool: 1
for: 1341
forbade: 1
forbear: 2
force: 11
forced: 13
forcibly: 2
fore: 5
forecast: 1
forecastle: 6
forechains: 1
forehead: 1
foreigner: 1
foremast: 1
foremost: 4
forepart: 1
foresail: 1
foresaw: 6
foresee: 2
foreseen: 1
forest: 3
forethought: 1
forfeited: 1
forget: 9
forgetting: 1
forgive: 1
forgot: 5
forgotten: 1
forks: 1
form: 11
formal: 2
format: 4
formats: 2
formed: 12
former: 16
formerly: 10
formidable: 3
forsake: 4
forsaken: 3
forsaking: 1
forsook: 3
forth: 8
fortification: 14
fortifications: 2
fortified: 2
fortify: 1
fortifying: 1
fortnight: 4
fortress: 1
fortunate: 1
fortune: 8
fortunes: 2
forty: 13
forward: 25
forwards: 1
fought: 3
foul: 2
found: 292
foundation: 30
founded: 3
founder: 4
foundered: 1
foundering: 1
four: 54
fours: 1
fourteen: 4
fourth: 4
fowl: 6
fowling: 15
fowls: 14
fox: 1
foxes: 1
frame: 4
framed: 1
frames: 1
france: 2
fraud: 1
free: 12
freedom: 2
freely: 9
freighted: 1
french: 6
frequent: 7
frequented: 1
frequently: 18
fresh: 31
freshening: 1
friday: 190
friend: 17
friendly: 4
friends: 8
friendship: 3
frigate: 3
fright: 16
frighted: 12
frightened: 23
frightening: 1
frightful: 12
frights: 2
frog: 3
from: 462
front: 2
fronts: 1
froth: 2
frozen: 2
fruit: 3
fruitful: 4
fruitfulness: 1
fruitless: 5
fruits: 2
fry: 1
fuel: 3
fulfil: 2
fulfilled: 1
full: 64
fullest: 1
fully: 10
fund: 1
fundraising: 3
furbished: 1
furies: 1
furious: 7
furlong: 1
furlongs: 1
furnish: 9
furnished: 9
furnishing: 1
further: 22
fury: 8
fusee: 2
fusees: 4
fustic: 1
future: 9
gained: 4
gale: 6
galled: 1
gallon: 1
gallons: 2
gallop: 3
gallows: 3
gambia: 1
game: 2
gang: 1
garden: 3
garrison: 1
gascony: 2
gasp: 1
gasping: 1
gate: 1
gates: 1
gather: 2
gathered: 7
gathering: 2
gave: 100
gazing: 1
gbnewby: 1
general: 13
generalissimo: 1
generally: 11
generations: 2
generous: 3
generously: 2
genius: 1
gentle: 2
gentleman: 4
gentlemen: 5
gentlewoman: 2
gently: 3
germany: 1
gestures: 6
get: 101
gets: 1
getting: 17
giants: 1
girdle: 3
give: 76
given: 45
gives: 4
giving: 12
glad: 18
gladly: 2
glass: 17
glasses: 3
glazed: 2
glazing: 1
glorified: 1
glorify: 2
glorious: 1
gloves: 1
gnaw: 1
goals: 1
goat: 40
goats: 32
god: 160
gods: 1
goes: 1
going: 79
gold: 13
gone: 57
good: 179
goodness: 7
goods: 23
gospel: 3
got: 115
gotten: 2
gout: 1
govern: 2
governed: 2
governing: 3
government: 7
governor: 21
governs: 1
grace: 3
grâce: 1
gradually: 2
grain: 6
grains: 2
grand: 1
grant: 2
granted: 2
grapes: 20
grapnel: 1
grappling: 1
grasping: 1
grass: 3
grateful: 2
gratefully: 1
gratitude: 7
grave: 7
gravedigger: 1
gravel: 1
gravely: 2
great: 343
greater: 14
greatest: 14
greatly: 11
green: 13
gregory: 1
grew: 24
grey: 1
gridiron: 1
grief: 5
griefs: 1
grieved: 2
grind: 5
grinding: 1
grindstone: 4
griping: 1
groaned: 1
gross: 3
grotto: 1
ground: 89
grounds: 2
group: 1
grove: 9
grow: 13
growing: 9
growling: 2
grown: 12
growth: 1
groyne: 1
grudge: 1
grudged: 1
guard: 5
gudgeons: 1
guess: 7
guests: 4
guiana: 2
guide: 27
guided: 4
guides: 1
guilt: 1
guiltiness: 1
guilty: 3
guinea: 10
gulf: 6
gun: 76
gunnel: 1
gunner: 6
gunpowder: 6
guns: 19
gusts: 2
gutenberg: 92
habit: 2
habitation: 33
habitual: 1
hacked: 1
hacking: 3
had: 1554
hail: 2
hair: 7
half: 73
halloo: 2
hallooed: 10
hallooing: 2
hallowing: 1
halter: 1
hammer: 2
hammock: 5
hamper: 1
hand: 78
handed: 1
handful: 9
handily: 2
handkerchiefs: 1
handle: 3
handled: 2
handling: 1
handmaids: 1
hands: 84
handsome: 12
handsomely: 1
handy: 3
hang: 10
hanged: 8
hanger: 1
hangers: 1
hanging: 8
hankering: 1
happen: 12
happened: 29
happens: 2
happily: 7
happiness: 4
happy: 21
harassed: 2
harbour: 8
hard: 51
harden: 1
hardened: 6
harder: 5
hardily: 1
hardly: 17
hardness: 4
hardships: 2
hardy: 2
hare: 4
hares: 3
hark: 2
harm: 5
harmless: 1
harrow: 2
hart: 2
harvest: 10
harvesting: 1
harvests: 1
has: 27
hast: 3
haste: 4
hastened: 4
hastily: 6
hat: 7
hatched: 1
hatches: 1
hatchet: 14
hatchets: 7
hate: 1
hath: 1
hats: 1
haul: 2
hauled: 6
hauling: 2
haunted: 2
haunts: 1
havanna: 1
havannah: 1
have: 488
having: 158
hawk: 3
hawser: 1
hazard: 11
hazardous: 1
hazards: 4
hazy: 4
head: 79
headache: 2
headed: 1
heads: 7
health: 7
healthy: 1
heap: 9
heaps: 1
hear: 30
heard: 48
hearing: 4
heart: 35
hearted: 1
heartened: 1
hearth: 3
heartily: 11
hearts: 2
hearty: 4
heat: 19
heats: 4
heave: 1
heaved: 2
heaven: 28
heavenly: 1
heavily: 1
heavy: 25
hedge: 16
hedging: 1
heel: 1
heels: 4
height: 5
heir: 2
heirs: 1
held: 20
hellish: 4
helm: 3
help: 53
helped: 3
helpful: 1
helping: 2
helpless: 1
hence: 2
her: 160
herbage: 1
herd: 3
here: 98
hereafter: 6
hesitation: 1
hew: 2
hewed: 3
hewing: 2
hid: 2
hide: 5
hideous: 3
hides: 1
high: 33
higher: 9
highest: 7
hill: 49
hillock: 1
hills: 8
him: 665
himself: 50
hind: 1
hinder: 3
hindering: 1
hint: 3
hinted: 4
hints: 3
his: 462
historical: 1
history: 7
hit: 7
hither: 9
hitherto: 2
hod: 1
hogs: 1
hogshead: 3
hoist: 2
hold: 37
holder: 4
holding: 7
hole: 10
holes: 5
hollow: 14
holy: 2
homage: 2
home: 77
homeward: 1
homewards: 1
honest: 19
honestly: 3
honesty: 5
honour: 2
honourable: 1
honourably: 1
hook: 1
hooks: 1
hooped: 1
hope: 20
hoped: 9
hopeless: 2
hopes: 23
hoping: 2
hops: 1
horn: 5
horns: 1
horrible: 2
horrid: 8
horror: 16
horrors: 2
horse: 14
horseback: 1
horsemen: 1
horses: 10
hospital: 1
hostages: 5
hot: 16
hottest: 1
hour: 22
hours: 32
house: 37
housed: 1
household: 4
how: 224
however: 129
howl: 2
howling: 5
howlings: 3
http: 7
huddled: 2
huge: 1
hugged: 1
hull: 8
human: 33
humanity: 5
humber: 1
humble: 4
humbly: 1
humiliation: 1
humour: 1
hundred: 55
hundreds: 4
hundredweight: 3
hung: 17
hunger: 8
hungry: 5
hunt: 4
hunting: 5
hurdles: 1
hurricane: 3
hurricanes: 1
hurried: 9
hurries: 3
hurry: 4
hurt: 15
hurtful: 1
husband: 3
husbanded: 2
husbandry: 3
husbands: 1
husk: 1
husks: 2
hut: 3
hutch: 3
hypertext: 1
hypocrite: 1
ideas: 3
identification: 1
identify: 1
idle: 2
idolators: 1
idols: 1
ignorance: 2
ignorant: 5
iii: 1
ill: 16
illness: 1
illustrated: 1
illustrations: 1
imaginable: 8
imagination: 8
imaginations: 2
imagine: 12
imagined: 15
imagining: 1
immediate: 4
immediately: 55
immoderate: 1
imparted: 1
impartially: 1
impassable: 3
impatient: 6
impending: 1
imperfect: 2
impetuosity: 3
implied: 2
implored: 1
importance: 1
important: 1
importunities: 1
importunity: 1
imposed: 2
impossibility: 1
impossible: 28
impracticable: 2
imprecations: 1
impressed: 1
impression: 13
impressions: 1
imprint: 1
improbable: 1
improper: 2
improved: 4
improvement: 5
improvements: 2
improving: 2
impulses: 1
inaccurate: 1
incapable: 1
incessant: 1
inch: 2
inches: 8
incidental: 1
incidents: 2
inclination: 15
inclinations: 2
inclined: 5
include: 1
included: 2
includes: 1
including: 8
income: 2
incommoded: 1
incomplete: 1
inconceivable: 1
incongruous: 1
inconsistent: 1
inconvenience: 2
inconveniences: 1
incorrigible: 2
increase: 9
increased: 12
increasing: 10
incredible: 1
incumbent: 1
indeed: 147
indefatigable: 1
indefensibly: 1
indemnify: 1
indemnity: 1
indian: 2
indians: 7
indicate: 1
indicating: 1
indies: 2
indifferent: 1
indifferently: 1
indigested: 1
indignation: 3
indirect: 1
indirectly: 1
individual: 4
indraft: 2
industry: 2
inestimable: 1
inevitably: 5
inexpressible: 6
inexpressibly: 2
inferior: 1
infinite: 11
infinitely: 7
infinitum: 1
influence: 3
information: 10
informed: 2
infringement: 1
infuse: 1
ingenio: 3
ingenuousness: 1
inglese: 2
ingredients: 1
inhabitants: 4
inhabited: 11
inhabiting: 4
inherent: 1
inheritance: 2
inhuman: 5
inhumanity: 1
iniquity: 2
injure: 1
injurious: 1
injury: 2
ink: 15
inlet: 3
inner: 1
innermost: 1
innocence: 1
innocent: 6
innocently: 2
innumerable: 4
inquire: 3
inquired: 7
inquiries: 2
inquiring: 1
inquiry: 6
inquisition: 1
insensibly: 2
inside: 17
insolent: 1
insomuch: 3
inspired: 1
instance: 1
instances: 1
instant: 5
instantly: 1
instead: 12
instruct: 4
instructed: 2
instructing: 1
instruction: 5
instructions: 3
instructor: 2
instructors: 1
instrument: 4
instruments: 3
insufferable: 1
insufficient: 1
insulted: 1
insupportable: 1
insure: 1
integrity: 3
intellectual: 2
intelligence: 3
intended: 8
intending: 1
intent: 3
intention: 2
intercede: 1
intercession: 1
intercessor: 1
interest: 3
interests: 1
intermeddle: 1
internal: 1
international: 1
interpreted: 1
interpreter: 1
interred: 2
interval: 5
intervals: 3
intervene: 1
intervened: 3
intimately: 1
intimations: 1
into: 340
intolerable: 1
intolerably: 1
introduced: 1
introduces: 1
inured: 2
invade: 1
invaded: 1
invalidity: 1
invention: 6
inventory: 1
invincible: 1
invisible: 4
invited: 1
inviting: 1
involuntarily: 1
inwardly: 1
inwards: 1
irishman: 1
iron: 14
irons: 3
ironwork: 5
irrational: 1
irrecoverably: 1
irregularly: 1
irresistible: 1
irresistibly: 1
irresolute: 1
irs: 1
island: 185
islands: 14
isle: 1
isles: 1
ismael: 1
israel: 3
issue: 3
issued: 1
italian: 1
its: 53
itself: 31
ivory: 1
jack: 2
jacket: 1
jackets: 1
jamaica: 1
jammed: 1
jan: 2
january: 4
jar: 1
jars: 10
jealous: 1
jealousy: 2
jerkin: 1
jerusalem: 1
jest: 1
jesus: 9
jibed: 2
job: 2
join: 5
joined: 5
joining: 1
jonah: 1
jot: 1
journal: 9
journals: 2
journey: 16
journeys: 1
joy: 16
joyful: 1
joys: 2
judge: 11
judges: 1
judgment: 7
judgments: 4
judicial: 1
jug: 1
juice: 3
july: 8
jump: 1
jumped: 13
jumping: 5
juncture: 2
june: 17
just: 99
justice: 11
justify: 3
justly: 3
keen: 1
keep: 55
keeping: 16
keeps: 1
kept: 65
kernel: 1
kettle: 2
kettles: 1
key: 1
kid: 17
kids: 10
kill: 56
killed: 84
killing: 5
kiln: 1
kind: 74
kindled: 2
kindly: 2
kindness: 4
kinds: 5
king: 10
kingdom: 3
kings: 2
kinsmen: 1
kissed: 2
kitchen: 2
kittens: 1
knee: 2
kneed: 3
kneeled: 4
kneeling: 1
knees: 7
knelt: 1
knew: 138
knife: 7
knives: 4
knock: 1
knocked: 13
knotty: 1
know: 72
knowest: 1
knowing: 16
knowledge: 28
known: 13
knows: 4
kreutznaer: 1
laborious: 3
laboriousness: 1
labour: 51
laboured: 3
labourers: 1
labouring: 2
labours: 2
lace: 2
ladder: 20
ladders: 5
laden: 2
lading: 1
laid: 51
lain: 4
lake: 1
lame: 2
lamed: 2
lamentable: 2
lamented: 1
lamp: 4
lance: 2
land: 67
landed: 23
landing: 7
lands: 3
lane: 2
language: 5
languedoc: 2
large: 71
larger: 6
largest: 2
last: 90
lasted: 5
lastly: 2
late: 10
lately: 1
laths: 1
latin: 1
latitude: 11
latter: 6
laugh: 12
laughed: 4
laughing: 4
laughter: 1
launch: 6
launched: 4
launching: 1
law: 6
lawful: 1
lawfulness: 1
lawgiver: 1
laws: 8
lay: 121
laying: 14
lays: 1
laziness: 1
lead: 10
leadenhall: 1
leading: 2
leaf: 2
league: 13
leagues: 15
leak: 1
leaky: 1
leaning: 4
learn: 7
learned: 17
learning: 2
learnt: 1
least: 76
leather: 1
leave: 39
leaves: 1
leaving: 14
led: 13
ledge: 1
lee: 1
leeward: 1
left: 97
leg: 5
legal: 2
legally: 1
legged: 1
legitimates: 1
legs: 5
leisure: 8
leisurely: 3
lemon: 1
lemons: 4
lend: 1
lending: 1
length: 34
lengths: 1
leopard: 2
leopards: 2
less: 49
lessened: 1
lesser: 1
lest: 14
let: 81
letter: 6
letters: 6
letting: 2
level: 2
levers: 1
liability: 3
liable: 1
liberty: 17
library: 1
licence: 1
license: 15
licensed: 1
lie: 28
lies: 2
lieu: 2
lieutenant: 3
life: 146
lift: 5
lifted: 11
lifting: 3
light: 22
lighted: 1
lightened: 1
lighter: 1
lighthouse: 1
lightly: 1
lightning: 8
lights: 1
like: 162
liked: 4
likelihood: 1
likely: 10
likewise: 5
liking: 1
limb: 3
limbs: 7
lime: 1
limes: 5
limitation: 3
limited: 6
line: 10
lined: 1
linen: 9
linked: 1
links: 3
lion: 4
lions: 4
lip: 1
lips: 1
liquid: 2
liquor: 4
liquors: 1
lisbon: 19
listen: 1
listened: 4
listening: 1
literary: 13
little: 271
live: 24
lived: 52
lively: 3
lives: 24
living: 26
load: 10
loaded: 25
loading: 3
loadings: 1
loaf: 2
loath: 6
loaves: 5
located: 4
locations: 2
lock: 2
locked: 1
locker: 1
lockers: 2
lockhart: 1
lodge: 4
lodged: 2
lodging: 3
log: 1
london: 13
long: 99
longboat: 1
longed: 1
longer: 12
longing: 1
longitude: 1
look: 60
looked: 56
looking: 28
looks: 2
loose: 11
loosened: 3
loosing: 1
lopping: 1
lord: 18
los: 1
lose: 12
losing: 2
loss: 14
losses: 1
lost: 42
lot: 10
loth: 3
loud: 9
love: 8
loved: 1
loving: 3
low: 26
lower: 6
lowered: 2
lowest: 1
luck: 1
lugged: 1
lump: 4
lust: 1
lustily: 1
lusts: 2
lusty: 2
luxury: 2
lying: 17
machine: 4
mad: 2
maddest: 1
made: 351
madeira: 1
madman: 1
madness: 1
madrid: 4
magazine: 6
magistrates: 1
mahomet: 1
mahometan: 1
mail: 1
main: 21
mainland: 10
mainmast: 1
maintain: 1
maintaining: 1
majesty: 1
make: 227
makee: 2
maker: 4
makes: 1
making: 74
male: 2
malefactor: 1
malefactors: 1
malice: 2
mallet: 1
malt: 1
man: 158
manage: 8
managed: 5
managing: 2
mangled: 1
mankind: 14
manly: 1
manned: 1
manner: 61
manor: 2
mans: 14
manufacture: 1
manured: 1
many: 132
maps: 1
march: 7
marched: 5
marching: 1
maresco: 2
marias: 1
mark: 11
marked: 7
market: 1
marking: 1
marks: 4
marksman: 1
married: 3
martha: 1
mast: 14
master: 50
mastered: 5
masters: 2
masts: 3
mate: 21
materials: 2
mathematical: 1
mathematics: 2
matter: 11
matters: 1
maturely: 1
maximum: 1
may: 104
mayest: 1
meadow: 1
meadows: 1
meal: 7
mean: 27
meanders: 1
meaning: 5
means: 43
meant: 13
meantime: 14
measure: 6
measured: 1
measures: 11
meat: 16
mechanic: 4
meddle: 7
meddling: 1
mediator: 1
medicinal: 1
medicine: 2
meditated: 1
medium: 6
meet: 12
melan: 1
melancholy: 5
melons: 1
melt: 1
melted: 1
memento: 1
memorandum: 2
memory: 3
men: 150
mend: 3
mended: 1
mention: 2
mentioned: 20
merchandise: 1
merchant: 9
merchantibility: 1
merchants: 9
mercies: 3
merciful: 3
mercifully: 2
merciless: 4
mercy: 15
mere: 28
merely: 3
meridian: 1
merriment: 1
merry: 4
messmate: 1
messmates: 1
met: 16
method: 11
methods: 3
methought: 1
mexico: 2
michael: 2
middle: 30
middling: 1
midnight: 1
midst: 2
might: 301
mightily: 2
mighty: 8
mile: 20
miles: 20
milk: 10
milked: 2
milking: 1
mill: 4
millions: 2
mind: 100
minded: 1
mine: 19
miniature: 1
minute: 4
minutes: 10
miracle: 3
miracles: 1
miraculous: 4
miraculously: 3
mirth: 1
miscarriages: 2
miscarried: 3
miscarry: 2
mischief: 3
mischiefs: 1
miser: 1
miserable: 34
miserably: 1
miseries: 9
misery: 12
misfortune: 6
misfortunes: 8
misguided: 1
miss: 2
missed: 2
misshapen: 1
mission: 4
mississippi: 1
misspent: 1
mistake: 3
mistaken: 3
mistakes: 1
mistaking: 1
mixed: 4
mizzen: 1
moderation: 1
modestly: 1
modification: 1
modified: 1
moely: 2
moidores: 16
moiety: 2
moister: 1
moisture: 1
molasses: 1
moment: 26
moments: 2
monastery: 4
money: 31
monster: 2
monsters: 1
monstrous: 8
monstrously: 1
month: 17
monthly: 1
months: 29
moon: 4
moor: 7
moored: 1
moorish: 1
moors: 9
more: 346
morning: 53
morocco: 2
morrow: 3
mortal: 1
mortar: 3
mortification: 1
most: 100
mostly: 1
mother: 15
motion: 9
motions: 3
mouldy: 2
mount: 1
mountain: 3
mountains: 19
mounted: 5
mounting: 2
mourn: 3
mourning: 1
moustachios: 1
mouth: 23
mouthed: 1
mouthful: 1
mouths: 1
move: 7
moved: 7
moving: 1
mow: 1
much: 270
mulatto: 1
muley: 1
multiplied: 2
multiply: 1
multitude: 2
murder: 7
murdered: 5
murderer: 1
murderers: 5
murdering: 1
murmurings: 1
mused: 4
musing: 8
musket: 9
muskets: 16
muslin: 1
must: 106
mustered: 1
mutineers: 1
mutinied: 2
mutiny: 5
mutton: 5
mutually: 1
muzzle: 2
myself: 295
mystery: 1
nail: 1
nails: 3
naked: 15
name: 22
named: 3
names: 4
naming: 1
narrow: 2
narrowed: 1
nation: 22
national: 5
nations: 7
native: 1
natives: 2
natural: 6
naturalisation: 1
naturalised: 2
naturalists: 1
naturally: 4
nature: 39
nauseate: 1
nauseous: 2
navarre: 1
navigation: 4
nay: 28
ndly: 2
near: 110
nearer: 28
nearly: 5
necessaries: 11
necessarily: 8
necessary: 26
necessities: 1
necessity: 12
neck: 4
neckcloths: 3
need: 18
needed: 4
needful: 2
needles: 2
needs: 8
negative: 1
neglected: 3
negligence: 1
negro: 1
negroes: 21
neighbour: 4
neighbours: 2
neither: 47
nephew: 1
nephews: 1
nerves: 1
ness: 1
nests: 1
nettles: 1
network: 1
never: 140
new: 52
newby: 1
newcastle: 1
newly: 2
news: 4
newsletter: 1
next: 109
nicaragua: 1
nice: 1
nicest: 1
niceties: 1
nigh: 1
night: 86
nights: 3
nimble: 3
nimbly: 1
nine: 6
nineteen: 3
nineteenth: 1
nobody: 9
noise: 28
noises: 2
non: 1
none: 37
nonproprietary: 1
noon: 4
nor: 91
noronha: 1
north: 26
northern: 4
northward: 6
nose: 4
not: 994
notary: 2
notch: 3
notches: 2
note: 7
noted: 3
nothing: 147
notice: 16
notices: 2
notifies: 1
notion: 14
notions: 9
notorious: 1
notwithstanding: 4
nourish: 2
nourished: 1
nourishing: 2
nov: 11
november: 7
now: 299
nowhere: 1
numbed: 1
number: 23
numbered: 2
numbers: 3
numerous: 1
nurse: 1
nursing: 1
oak: 2
oakum: 1
oar: 6
oars: 5
oath: 2
oatmeal: 1
obedience: 1
obedient: 1
obey: 2
obeyed: 1
object: 3
objection: 1
objects: 1
obligation: 3
obligations: 1
oblige: 3
obliged: 28
obliging: 2
observation: 16
observations: 2
observe: 22
observed: 52
observer: 1
observing: 5
obsolete: 1
obstinacy: 1
obstinate: 1
obstinately: 1
obstruction: 1
obtain: 4
obtained: 1
obtaining: 3
occasion: 45
occasioned: 4
occasions: 12
occupations: 1
occur: 1
occurred: 23
ocean: 7
oct: 3
october: 8
odd: 2
odds: 1
off: 134
offence: 3
offences: 1
offend: 2
offended: 1
offenders: 1
offensive: 1
offer: 10
offered: 18
offering: 1
offers: 2
office: 3
officer: 2
officers: 1
official: 3
officious: 1
offing: 2
offshore: 1
often: 34
oftener: 3
oftentimes: 2
old: 66
older: 2
oldest: 1
olive: 1
omit: 4
omitted: 2
omitting: 2
omnipotence: 1
omnipotent: 2
once: 47
one: 435
ones: 6
online: 3
only: 127
onward: 1
onwards: 1
oowokakee: 1
oozy: 1
open: 31
opened: 7
opening: 6
openly: 1
openness: 1
operation: 2
operations: 1
opinion: 5
opportunities: 2
opportunity: 4
opposed: 1
opposite: 2
opposition: 1
oppressed: 2
optics: 1
orange: 1
order: 40
ordered: 28
ordering: 2
orders: 10
ordinary: 10
org: 11
organized: 1
origin: 4
original: 3
originator: 1
orinoco: 3
osier: 1
osiers: 1
other: 254
others: 26
otherwise: 15
ought: 20
ounces: 1
our: 243
ours: 2
ourselves: 14
out: 425
outdated: 1
outer: 4
outermost: 1
outmost: 1
outrageous: 3
outright: 1
outside: 20
outstripped: 1
outward: 1
oven: 3
over: 168
overboard: 4
overcast: 2
overflowed: 1
overjoyed: 1
overladen: 1
overlook: 1
overlooked: 1
overnight: 2
overrule: 1
overruling: 2
overrun: 1
oversee: 1
overset: 5
overtaken: 3
overtakes: 1
overthrown: 1
overtop: 1
overturned: 1
overwhelm: 1
overwhelmed: 4
owe: 3
owed: 4
owing: 1
own: 116
owned: 2
owner: 6
owners: 2
owns: 2
pace: 3
paces: 1
pack: 1
packed: 1
packet: 1
paddle: 4
paddled: 2
paddles: 1
paddling: 1
padre: 1
pagan: 1
pagans: 1
page: 2
pages: 1
paid: 8
pain: 5
painful: 2
pains: 15
painstaking: 1
pair: 19
pale: 11
palms: 1
pampeluna: 5
pan: 2
pantaloons: 1
paper: 5
papers: 1
paperwork: 1
papist: 2
parable: 1
paragraph: 11
paragraphs: 3
parcel: 6
parcels: 4
parched: 1
pardon: 2
pardoned: 1
parents: 4
paris: 3
parley: 3
parleyed: 1
parrot: 8
parrots: 3
part: 140
parted: 4
particular: 25
particularly: 33
particulars: 7
parties: 1
parting: 1
partitions: 1
partly: 8
partner: 11
partners: 1
parts: 12
party: 2
pass: 20
passage: 9
passed: 10
passenger: 3
passes: 1
passing: 1
passion: 4
passionate: 2
passionately: 1
passions: 5
past: 19
paste: 2
pastrycook: 1
patience: 10
patron: 12
pause: 2
paved: 1
pay: 5
paying: 3
payment: 1
payments: 3
peace: 5
peas: 3
peck: 4
peep: 1
peeping: 1
peering: 2
pen: 3
pendants: 1
penetrated: 1
penguins: 1
penitence: 1
penitent: 2
penitents: 1
penned: 1
penny: 1
pens: 3
pensive: 6
pent: 1
people: 55
peopled: 1
perceive: 16
perceived: 24
perceiving: 3
perfect: 8
perfecting: 2
perfection: 4
perfectly: 34
perform: 4
performance: 4
performances: 1
performed: 6
performing: 6
perhaps: 58
periagua: 6
periaguas: 1
periodic: 1
perish: 9
perished: 4
perishing: 5
permanent: 1
permission: 8
permitted: 5
pernicious: 1
perplexed: 4
perplexing: 1
perplexities: 1
perplexity: 1
persist: 1
person: 13
persons: 4
perspective: 7
perspectives: 1
persuade: 5
persuaded: 6
persuasions: 3
perturbation: 1
peru: 1
pestered: 1
pestle: 2
pglaf: 4
philistines: 1
phrase: 4
physic: 1
physical: 2
physician: 1
pickaxe: 3
picked: 1
picking: 1
pickled: 1
pico: 1
piece: 75
pieces: 87
pies: 3
pigeon: 1
pigeons: 5
pikes: 1
pile: 2
piled: 1
piles: 11
pilot: 3
pilots: 1
pinioned: 5
pinnace: 2
pins: 1
pint: 2
pints: 1
pipe: 4
pipes: 4
pipkins: 3
pirate: 1
pirates: 1
pistol: 16
pistols: 14
pit: 4
pitch: 5
pitched: 7
pitchers: 1
piteous: 1
piteously: 1
pitfall: 1
pits: 2
pity: 5
place: 201
placed: 11
places: 10
placing: 4
plague: 1
plain: 25
plainer: 1
plainly: 19
plan: 1
plank: 6
planks: 5
plant: 3
plantation: 32
plantations: 5
planted: 13
planter: 2
planters: 4
planting: 7
plants: 4
plata: 2
play: 1
played: 1
pleasant: 15
pleasanter: 4
pleasantest: 1
pleasantly: 4
pleasantness: 2
please: 10
pleased: 29
pleases: 2
pleasure: 13
pleasures: 2
plentiful: 2
plentifully: 4
plenty: 5
plied: 3
plough: 1
plucking: 2
plump: 1
plunder: 1
plundered: 3
plunged: 3
plunging: 1
pocket: 9
pockets: 2
point: 20
pointed: 7
pointing: 11
points: 3
poisons: 1
pole: 1
poles: 5
policy: 2
politics: 1
poll: 7
poor: 61
poorer: 1
popish: 1
pored: 1
poring: 2
pork: 2
port: 7
portable: 2
portugal: 6
portuguese: 14
position: 5
positive: 1
positively: 2
possessed: 3
possessing: 1
possession: 12
possibility: 10
possible: 55
possibly: 10
post: 9
posted: 4
posts: 8
posture: 14
postures: 1
pot: 14
pots: 13
potter: 1
potters: 1
pouch: 4
pouches: 1
poultry: 1
pound: 4
pounds: 23
poured: 1
pouring: 3
poverty: 2
powder: 56
power: 24
powered: 1
powerful: 1
powers: 4
practicable: 2
practically: 1
practice: 5
practices: 1
practise: 2
practised: 1
praise: 1
pray: 19
prayed: 8
prayer: 5
prayers: 4
praying: 7
preached: 1
precaution: 1
precautions: 2
precious: 1
precipice: 1
precipices: 1
precipitate: 1
prediction: 1
prejudice: 1
premeditate: 1
preparation: 1
prepare: 6
prepared: 18
preparing: 9
prepossessed: 1
preposterous: 2
presence: 8
present: 44
presented: 12
presently: 39
preservation: 5
preserve: 14
preserved: 11
preserver: 1
preserving: 2
press: 2
pressed: 4
pressings: 1
pressure: 2
presume: 1
pretence: 2
pretend: 5
pretended: 3
pretty: 26
prevail: 2
prevailed: 5
prevailing: 1
prevent: 10
prevented: 3
previous: 1
prey: 7
price: 2
pride: 2
priestcraft: 1
priests: 1
prime: 1
primitive: 1
prince: 4
princes: 1
principal: 6
principally: 2
principle: 2
principles: 3
print: 14
printed: 2
prior: 3
prison: 2
prisoner: 7
prisoners: 28
prisons: 1
private: 4
privately: 1
privy: 1
prize: 3
probability: 2
probable: 9
probably: 1
problem: 1
proceed: 1
proceeded: 2
proceedings: 1
processing: 1
procuration: 6
procurator: 1
procure: 1
procured: 1
procuring: 1
prodigal: 1
prodigious: 7
prodigy: 1
produce: 10
produced: 5
producing: 1
product: 1
production: 2
productions: 2
profane: 1
professed: 1
professor: 1
profit: 1
profitable: 1
profits: 5
prohibition: 1
project: 85
projects: 2
prominently: 2
promiscuously: 1
promise: 5
promised: 11
promises: 2
promoting: 2
promotion: 1
prompted: 4
prompting: 2
proof: 3
proofread: 1
prop: 1
propensity: 1
proper: 30
properly: 1
properties: 1
property: 4
prophetic: 2
proportion: 3
proposal: 8
proposals: 2
proposed: 7
proprietary: 1
